"period_begin","period_end","period_duration","region_type","region_type_id","table_id","is_seasonally_adjusted","region","city","state","state_code","property_type","property_type_id","median_sale_price","median_sale_price_mom","median_sale_price_yoy","median_list_price","median_list_price_mom","median_list_price_yoy","median_ppsf","median_ppsf_mom","median_ppsf_yoy","median_list_ppsf","median_list_ppsf_mom","median_list_ppsf_yoy","homes_sold","homes_sold_mom","homes_sold_yoy","pending_sales","pending_sales_mom","pending_sales_yoy","new_listings","new_listings_mom","new_listings_yoy","inventory","inventory_mom","inventory_yoy","months_of_supply","months_of_supply_mom","months_of_supply_yoy","median_dom","median_dom_mom","median_dom_yoy","avg_sale_to_list","avg_sale_to_list_mom","avg_sale_to_list_yoy","sold_above_list","sold_above_list_mom","sold_above_list_yoy","price_drops","price_drops_mom","price_drops_yoy","off_market_in_two_weeks","off_market_in_two_weeks_mom","off_market_in_two_weeks_yoy","parent_metro_region","parent_metro_region_metro_code","last_updated"
"2019-01-01","2019-01-31",30,"place",6,11203,"f","Los Angeles, CA","Los Angeles","California","CA","All Residential",-1,677000,-0.0314735336194564,0.0512422360248448,759000,0.0858369098712446,0.0397260273972602,446.808510638298,-0.0129141078740617,0.0354609929078014,483.865203296578,0.0724847289563324,0.0396235670161866,1427,-0.223189983669026,-0.174189814814815,1245,-0.179301252471984,-0.151907356948229,2681,1.12440570522979,0.017071320182094,6914,0.0927769875138296,0.353033268101761,4.8,1.4,1.8,54,7,9,0.984182174262864,-0.00520820445842551,-0.0148591475369432,0.290819901892081,-0.0374326838455344,-0.0830226907005113,0.1650274804744,0.044117096406121,0.0227574217659849,0.30281124497992,0.120873209383348,-0.0738917522952847,"Los Angeles, CA",31084,"2023-02-12 14:58:17"
"2013-02-01","2013-02-28",30,"place",6,6171,"f","El Paso, TX","El Paso","Texas","TX","Single Family Residential",6,140725,0.0226364363055012,0.0234545454545454,149900,-0.000646679600258659,0.0345065562456868,82.4246652994273,-5.62666703072257e-05,0.00515105046552966,85.7948187904189,-0.0385002954407572,-0.0125851580122897,306,-0.142857142857143,-0.11304347826087,237,0.0533333333333332,-0.156583629893238,645,0,0.015748031496063,2682,0.0193842645381983,0.044392523364486,8.8,1.4,1.4,93,8,2,0.970144950553109,-0.00389341986953073,-0.0033209832515867,0.0816993464052288,-0.0471521942110177,0.0237283319124751,NA,NA,NA,0.375527426160338,0.0333052039381154,-0.062194993768488,"El Paso, TX",21340,"2023-02-12 14:58:17"
"2014-11-01","2014-11-30",30,"place",6,16163,"f","Seattle, WA","Seattle","Washington","WA","Condo/Co-op",3,290000,-0.0645161290322581,0.0293726151388765,459000,-0.00108813928182805,0.147786946736684,383.247562296858,-0.0204643187177362,0.0807845724952674,293.545008912656,-0.013210326575452,0.0770658240560829,167,-0.257777777777778,-0.00595238095238093,136,-0.355450236966825,-0.0684931506849316,140,-0.377777777777778,-0.0728476821192053,319,-0.123626373626374,-0.204488778054863,1.9,0.3,-0.5,26,6,1,0.986548554945228,-0.00390240643015782,0.0019240789384769,0.221556886227545,-0.0139986693280106,0.0608426005132592,0.263322884012539,-0.0800837093940542,-0.0109913304513012,0.455882352941176,-0.037008642319487,-0.00302175664786464,"Seattle, WA",42644,"2023-02-12 14:58:17"
"2017-12-01","2017-12-31",30,"place",6,30818,"f","Austin, TX","Austin","Texas","TX","Condo/Co-op",3,289000,0.111538461538462,0,349900,0.00257879656160465,0.0766153846153845,248.332097850259,0.00192858425489861,-0.00898167462547617,203.156822810591,-0.0428001712638257,0.0206376321165269,231,0.203125,0.105263157894737,137,-0.221590909090909,-0.0680272108843537,123,-0.402912621359223,-0.391089108910891,487,-0.177364864864865,-0.103130755064457,2.1,-1,-0.5,52,9,13,0.979423406455654,-0.00122816117030555,-0.00208876847423167,0.16017316017316,0.0299648268398268,0.00706311232627022,0.117043121149897,-0.0974839058771297,-0.0394946320729388,0.321167883211679,-0.0879230258792303,-0.114206266448185,"Austin, TX",12420,"2023-02-12 14:58:17"
"2016-12-01","2016-12-31",30,"place",6,16657,"f","San Antonio, TX","San Antonio","Texas","TX","Multi-Family (2-4 Unit)",4,137500,-0.3125,0.0416666666666667,179000,-0.00500277932184545,0,72.8237437610184,-0.131343446214724,0.00446543118646048,102.583675866119,0.00554709196006886,0.0607399045690089,10,0.111111111111111,-0.230769230769231,3,-0.571428571428571,-0.5,6,0.2,0.2,19,0.0555555555555556,0.0555555555555556,1.9,-0.1,0.5,51,6,15,0.914373082590574,-0.0507249950134683,-0.0207031246368284,0.1,-0.0111111111111111,0.1,0.421052631578947,-0.35672514619883,-0.0789473684210527,0.333333333333333,-0.0952380952380952,0.166666666666667,"San Antonio, TX",41700,"2023-02-12 14:58:17"
"2022-08-01","2022-08-31",30,"place",6,5155,"f","Denver, CO","Denver","Colorado","CO","Condo/Co-op",3,330000,-0.0958904109589042,0,569999.5,0.0169482604817128,0.0654196261682243,377.178357349847,-0.0748291786384209,-0.0209941977358913,362.489587531909,-0.0430249426240572,0.0384464480148405,289,0.090566037735849,-0.27930174563591,270,-0.0492957746478874,-0.198813056379822,305,-0.155124653739612,-0.205729166666667,429,0.0141843971631206,-0.0633187772925764,1.5,-0.1,0.4,11,3,1,0.997255699024654,-0.00331060169549968,-0.0105711070235815,0.27681660899654,-0.0703532023242149,-0.099741994494732,0.475524475524476,0.0570847592124188,0.0890615934284056,0.466666666666667,-0.110798122065728,-0.123837784371909,"Denver, CO",19740,"2023-02-12 14:58:17"
"2018-08-01","2018-08-31",30,"place",6,6171,"f","El Paso, TX","El Paso","Texas","TX","All Residential",-1,150950,-0.0284357139179239,-0.0261290322580645,159250,0.0280826339573919,0.0345947701802827,90.0937627395027,-0.0155315657427786,-0.00116048376138056,91.6585838991271,0.00230969443649753,0.0406125306913903,705,-0.0126050420168067,0.124401913875598,487,-0.0688336520076482,0.0167014613778707,756,0.0161290322580645,0.0470914127423823,2381,-0.0352512155591572,-0.161028893587033,3.4,-0.1,-1.1,60,-9,-6,0.977183693219777,-0.00531759921967745,0.00188210899996422,0.127659574468085,-0.0165981286131474,0.0176117275781329,0.197816043679126,0.0122406790113793,0.020930913305624,0.273100616016427,-0.00032194612506431,-0.0108242274073725,"El Paso, TX",21340,"2023-02-12 14:58:17"
"2013-11-01","2013-11-30",30,"place",6,6171,"f","El Paso, TX","El Paso","Texas","TX","Condo/Co-op",3,85000,0.588785046728972,0.0828025477707006,146750,-0.0136509366115297,0.0194511983327543,81.4176245210728,0.214416156407777,0.260595893906227,86.9139465875371,-0.0145738665845054,0.0262113500938546,3,2,0.5,2,-0.333333333333333,NA,9,0,1.25,60,0.0344827586206897,1.4,20,-38,7.5,31,-259,-128,0.979396425411538,0.00665146641228342,0.089179940659752,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.166666666666667,NA,"El Paso, TX",21340,"2023-02-12 14:58:17"
"2015-09-01","2015-09-30",30,"place",6,29470,"f","Chicago, IL","Chicago","Illinois","IL","Townhouse",13,440000,-0.153846153846154,0.0824108241082411,259900,0.0565040650406503,0.0396000000000001,230.691964285714,-0.0904075585913292,0.00427723141616276,190.833333333333,0.0776811777742601,0.0521880144475295,103,-0.237037037037037,0.03,97,-0.149122807017544,0.114942528735632,140,-0.0140845070422535,-0.0604026845637584,390,0.0129870129870129,-0.025,3.8,0.9,-0.2,35,3,1,0.993788051011221,0.0130202631353781,0.0182768212683486,0.233009708737864,0.00338007910823446,0.0830097087378641,0.205128205128205,-0.0546120546120546,-0.0523717948717949,0.34020618556701,-0.00189907759088442,0.0758383694750563,"Chicago, IL",16984,"2023-02-12 14:58:17"
"2019-03-01","2019-03-31",30,"place",6,9170,"f","Indianapolis, IN","Indianapolis","Indiana","IN","Single Family Residential",6,161500,0.0766666666666667,0.0695364238410596,161500,-0.00889843510279231,0.0766666666666667,85.3831570303821,0.0331362000676232,0.0777873920228558,87.2222222222222,-0.0234793155893832,0.0485545403742795,1053,0.409638554216867,0.0498504486540379,1003,0.410689170182841,-0.0214634146341464,1284,0.444319460067492,-0.0153374233128835,1821,0.00886426592797784,0.0587209302325582,1.7,-0.7,0,30,-4,-6,0.969329989761726,0.00120356641937391,-0.00489578780690225,0.169040835707502,0.0204464581974622,-0.0752263626972833,0.298736957715541,-0.0187145658301655,0.0219927716690293,0.652043868394816,0.0514812804904555,0.116434112297255,"Indianapolis, IN",26900,"2023-02-12 14:58:17"
"2020-10-01","2020-10-31",30,"place",6,8903,"f","Houston, TX","Houston","Texas","TX","Townhouse",13,250000,-0.0310077519379846,0.0362694300518134,289000,-0.0198239753090607,0.111538461538462,138.222222222222,-0.0343039362232188,0.0398369011213047,149.68023255814,-0.0213215563506262,0.113366155368629,285,-0.00696864111498263,0.244541484716157,273,0.176724137931034,0.275700934579439,424,0.078880407124682,0.225433526011561,1046,0.00576923076923075,-0.164536741214057,3.7,0.1,-1.8,40,-3,-5,0.974571086934039,0.00158887567533239,0.00572881763344479,0.115789473684211,0.025197139189437,0.0459204780510228,0.282982791586998,0.0137520223562289,-0.0548766333331297,0.468864468864469,0.0636920550713654,0.113724281948581,"Houston, TX",26420,"2023-02-12 14:58:17"
"2012-04-01","2012-04-30",30,"place",6,8907,"f","Jacksonville, FL","Jacksonville","Florida","FL","Multi-Family (2-4 Unit)",4,68400,-0.725301204819277,NA,117650,NA,NA,19.5428571428571,-0.724228697213694,NA,70.7642539425799,NA,NA,3,0.5,NA,2,NA,NA,6,NA,NA,8,0.6,NA,2.7,0.2,NA,56,-170,NA,0.966444197256211,0.00332457891465943,NA,0.333333333333333,0.333333333333333,NA,NA,NA,NA,0,NA,NA,"Jacksonville, FL",27260,"2023-02-12 14:58:17"
"2013-09-01","2013-09-30",30,"place",6,16657,"f","San Antonio, TX","San Antonio","Texas","TX","All Residential",-1,151000,-0.05625,0.055944055944056,150000,-0.0691439848084299,0.0275908133381289,81.3347802495931,-0.0367346016822523,0.069457784956277,83.0966675982444,-0.0341730063288999,0.053579187977854,1112,-0.18475073313783,0.142857142857143,932,-0.120754716981132,0.264586160108548,1180,-0.208053691275168,0.0225303292894281,4026,-0.0551513729171556,-0.119037199124726,3.6,0.5,-1.1,46,5,-5,0.971903403313479,-0.00121331914289724,0.00462403206989914,0.153776978417266,-0.0199766872718834,0.0160585817060637,0.220566318926975,-0.0333646831852056,NA,0.180257510729614,0.0104461899748968,-0.0748306846570891,"San Antonio, TX",41700,"2023-02-12 14:58:17"
"2018-08-01","2018-08-31",30,"place",6,30818,"f","Austin, TX","Austin","Texas","TX","Multi-Family (2-4 Unit)",4,413250,0.0874999999999999,0.124489795918367,359900,-0.0400106695118698,0.0285795941697629,166.229325699746,0.00401222734345996,-0.0975750255826997,210.687405920723,-0.013334671349724,0.0129245525068116,36,-0.0526315789473685,0.285714285714286,35,-0.0277777777777778,0.296296296296296,58,0.318181818181818,1.14814814814815,100,0.234567901234568,0.694915254237288,2.8,0.7,0.7,10,-4,-13,0.985591578006028,0.0319848593210132,0.0216074680132071,0.305555555555556,0.0160818713450293,0.126984126984127,0.33,-0.0280246913580247,-0.110677966101695,0.571428571428571,0.0436507936507936,0.0529100529100529,"Austin, TX",12420,"2023-02-12 14:58:17"
"2016-04-01","2016-04-30",30,"place",6,17420,"f","San Jose, CA","San Jose","California","CA","Condo/Co-op",3,548000,0.0538461538461539,0.147643979057592,799000,0.000579810328137587,0.103248299906797,502.373417721519,0.0505945065749047,0.130548470726536,523.826647873214,0.0131811558291637,0.120196035327815,169,0.270676691729323,0.0496894409937889,149,-0.0858895705521472,-0.185792349726776,191,-0.0772946859903382,0.00526315789473686,218,0.191256830601093,1.13725490196078,1.3,-0.0999999999999999,0.7,18,-2,7,1.04060679778841,0.00218980052627327,-0.0103777812630477,0.769230769230769,0.00983227299016776,-0.0133779264214047,0.119266055045872,0.0646212463027022,-0.0375966900521676,0.422818791946309,-0.0986536006917281,-0.342208530458063,"San Jose, CA",41940,"2023-02-12 14:58:17"
"2018-07-01","2018-07-31",30,"place",6,30794,"f","Dallas, TX","Dallas","Texas","TX","Townhouse",13,420500,0.0260852590224738,0.0812548212908202,325000,-0.0579710144927537,-0.0295610630038817,202.303665435688,-0.0354401054421213,0.0842427484069628,178.216885043141,-0.0459340736622504,-0.011327452694928,48,-0.261538461538461,-0.294117647058823,50,0.388888888888889,-0.180327868852459,67,-0.263736263736264,0.196428571428571,207,0.00975609756097562,0.335483870967742,4.3,1.1,2,48,-8,17,0.984222726330407,0.00336123417587808,-0.00368874212056036,0.125,-0.0442307692307692,-0.0514705882352941,0.285024154589372,0.0508778131259573,-0.0375564905719183,0.26,0.0377777777777778,0.079672131147541,"Dallas, TX",19124,"2023-02-12 14:58:17"
"2018-03-01","2018-03-31",30,"place",6,16657,"f","San Antonio, TX","San Antonio","Texas","TX","Condo/Co-op",3,110000,-0.175721243911577,-0.173708920187793,209999,0.0769179487179488,0.0505202601300649,108.484005563282,-0.0844358870219869,-0.0860776684741474,113.375352462298,0.00713338799452456,0.0594671075930395,47,-0.0961538461538461,-0.12962962962963,43,0.0238095238095237,-0.173076923076923,60,-0.0769230769230769,-0.154929577464789,176,-0.0486486486486486,0.0414201183431953,3.7,0.1,0.6,51,4,10,0.961114034407241,0.00318814867833206,-0.00545798013817789,0.127659574468085,0.0699672667757774,-0.020488573680063,0.221590909090909,0.0810503685503685,0.0144903173749328,0.209302325581395,-0.0287929125138427,-0.0791592128801431,"San Antonio, TX",41700,"2023-02-12 14:58:17"
"2012-06-01","2012-06-30",30,"place",6,16904,"f","San Diego, CA","San Diego","California","CA","Townhouse",13,276000,-0.106796116504854,-0.0722689075630252,400250,0.0145754119138151,0.0548161813150612,217.855409995148,-0.105413987311063,-0.0966824022024388,274.288617886179,0.00208969925408198,0.0419182814649499,63,-0.222222222222222,-0.336842105263158,75,0,-0.127906976744186,99,0.253164556962025,-0.365384615384615,203,-0.0193236714975845,-0.496277915632754,3.2,0.6,-1,34,-13,-21,0.975213539140038,0.00295887052171273,0.00381978600488209,0.222222222222222,0.0987654320987654,0.064327485380117,0.275862068965517,0.0149925037481259,-0.091383588602721,0.44,0,0.114418604651163,"San Diego, CA",41740,"2023-02-12 14:58:17"
"2016-05-01","2016-05-31",30,"place",6,3105,"f","Charlotte, NC","Charlotte","North Carolina","NC","Townhouse",13,206000,-0.0190476190476191,-0.0167064439140812,229900,-0.0212856534695615,0.0693023255813954,109.89010989011,0.0601779173207744,0.151332909576436,117.100694444444,-0.00683331623668604,0.0637236515717494,7,1.33333333333333,2.5,NA,NA,NA,20,0.25,0.111111111111111,85,-0.0116279069767442,0.0493827160493827,12.1,-16.6,-28.4,106,-70,94,0.96643667534703,-0.0110261514418762,0.00984326875362385,0.142857142857143,0.142857142857143,0.142857142857143,0.0823529411764706,-0.0455540355677155,-0.0411038489469862,0.384615384615385,-0.415384615384615,-0.115384615384615,"Charlotte, NC",16740,"2023-02-12 14:58:17"
"2019-04-01","2019-04-30",30,"place",6,8907,"f","Jacksonville, FL","Jacksonville","Florida","FL","Condo/Co-op",3,133000,0.0390625,0.023076923076923,212000,-0.0227036994352887,0.010004764173416,109.395109395109,0.0227170692286973,0.0136998553986971,124.211160216595,-0.0179113081989474,0.0252490916185129,188,0.553719008264463,0.296551724137931,145,0.188524590163935,0.124031007751938,206,0.119565217391304,0.295597484276729,433,0.0334128878281623,0.448160535117057,2.3,-1.2,0.2,48,-7,19,0.966820313492987,0.00153115882600885,-0.00625880981191751,0.0691489361702128,0.0112976965007913,-0.0687820983125459,0.226327944572748,0.0258506176037745,0.0524149010944874,0.310344827586207,-0.0339174674957603,-0.0229885057471264,"Jacksonville, FL",27260,"2023-02-12 14:58:17"
"2017-04-01","2017-04-30",30,"place",6,30827,"f","Fort Worth, TX","Fort Worth","Texas","TX","Townhouse",13,312775,0.402578475336323,0.516484848484849,215000,-0.0222828558435653,0.119791666666667,130.608040201005,0.00140309193944566,0.103130214073046,105.434217506631,-0.0205608983746914,0.0908797807449726,25,0.0869565217391304,0.25,13,-0.277777777777778,-0.235294117647059,26,1.16666666666667,-0.277777777777778,62,0.107142857142857,0.0333333333333334,2.5,0.1,-0.5,34,6,3,0.985450515211298,-0.00767728485747954,0.0144616760243065,0.2,-0.0173913043478261,0.05,0.112903225806452,-0.0478110599078341,0.0629032258064516,0.461538461538462,0.183760683760684,0.167420814479638,"Fort Worth, TX",23104,"2023-02-12 14:58:17"
"2021-07-01","2021-07-31",30,"place",6,16904,"f","San Diego, CA","San Diego","California","CA","Multi-Family (2-4 Unit)",4,1210000,0.152380952380952,0.267015706806283,789000,-0.00120260775998482,0.130372492836676,552.235794231597,-0.0632422397677589,0.0371066546987724,573.480733979043,0.00725299838362403,0.178783076839915,51,-0.17741935483871,-0.0377358490566038,58,-0.0793650793650794,0.0357142857142858,80,0,0.403508771929824,136,0.096774193548387,0.0625,2.7,0.7,0.3,17,5,-40,1.00087137753531,-0.012713879329757,0.0253467387779956,0.470588235294118,-0.142314990512334,0.338512763596004,0.198529411764706,-0.0111480075901328,-0.0280330882352941,0.396551724137931,-0.143130815544609,0.128694581280788,"San Diego, CA",41740,"2023-02-12 14:58:17"
"2018-12-01","2018-12-31",30,"place",6,8907,"f","Jacksonville, FL","Jacksonville","Florida","FL","Townhouse",13,156000,-0.0129705789307182,0.0947368421052632,179900,-0.0654545454545454,-0.0222826086956521,111.263458387574,0.000704433660273507,0.0597844411416379,114.968703406132,-0.0362049384375386,0.0090967338961081,96,-0.0769230769230769,-0.119266055045872,77,-0.16304347826087,-0.0609756097560976,74,-0.119047619047619,-0.075,198,-0.0958904109589042,0.466666666666667,2.1,0,0.9,37,3,11,0.967653141450915,-0.0202559738150565,-0.0097549826867912,0.125,-0.0480769230769231,-0.0401376146788991,0.156565656565657,-0.0945758959457589,-0.0212121212121212,0.363636363636364,0.0266798418972332,0.00997782705099781,"Jacksonville, FL",27260,"2023-02-12 14:58:17"
"2016-03-01","2016-03-31",30,"place",6,9170,"f","Indianapolis, IN","Indianapolis","Indiana","IN","Condo/Co-op",3,105000,0.0824742268041236,0.0714285714285714,129950,0.0404323458767013,0.0240346729708432,73.2920478694044,0.00808147320218122,0.0755231892624626,73.5497835497836,0.0772244666770701,0.0258595896856768,98,0.324324324324324,-0.100917431192661,80,0.86046511627907,0.176470588235294,195,0.772727272727273,0.0773480662983426,434,0.121447028423773,-0.215189873417722,4.4,-0.8,-0.699999999999999,96,-2,5,0.955583101220404,-0.00267290162511646,0.00612855936869083,0.0714285714285714,-0.0366795366795367,0.0255570117955439,0.154377880184332,-0.0135807761464176,-0.00113749052091233,0.3875,0.10843023255814,0.122794117647059,"Indianapolis, IN",26900,"2023-02-12 14:58:17"
"2019-12-01","2019-12-31",30,"place",6,3105,"f","Charlotte, NC","Charlotte","North Carolina","NC","Condo/Co-op",3,205000,0.0512820512820513,-0.196078431372549,249990,-0.0566415094339623,0.0637872340425532,191.229619343887,0.0791107981900201,-0.235081522624452,145.409090909091,-0.0146330922865014,0.0614863636363636,164,0.378151260504202,22.4285714285714,NA,NA,NA,89,-0.315384615384615,5.84615384615385,344,-0.167070217917676,1.38888888888889,2.1,-1.4,-18.5,53,11,-150,0.977870400039842,-0.00582997674090946,0.0197059906443332,0.121951219512195,-0.0965361754457881,0.121951219512195,0.151162790697674,-0.0183287347260544,0.0331072351421189,0.0803571428571429,-0.0972129506008011,-0.010551948051948,"Charlotte, NC",16740,"2023-02-12 14:58:17"
"2016-08-01","2016-08-31",30,"place",6,16657,"f","San Antonio, TX","San Antonio","Texas","TX","All Residential",-1,181721,-0.0177243243243244,0.0123732590529249,182900,-0.0161377084454007,0.0639906922629436,100.338855421687,0.00181741098322052,0.0581188389923328,101.398601398601,0.00912612800290025,0.0707811596136947,1489,0.0143051771117166,0.0597864768683274,1349,0.120431893687708,0.0498054474708172,1673,-0.0653631284916201,0.047589229805886,4005,-0.0162122328666175,0.00401103033341688,2.7,-0.0999999999999996,-0.0999999999999996,33,2,-1,0.981104698388837,-0.00579556859873021,-0.00106565073210352,0.247817327065144,-0.0450982042700055,0.0342941953925465,0.282896379525593,0.0151488973344852,-0.000633327167813891,0.238695329873981,0.00364549598693753,0.051146691741685,"San Antonio, TX",41700,"2023-02-12 14:58:17"
"2019-06-01","2019-06-30",30,"place",6,30794,"f","Dallas, TX","Dallas","Texas","TX","Multi-Family (2-4 Unit)",4,462000,0.336225596529284,0.142150803461063,320000,-0.134901324682347,-0.072463768115942,177.202930750029,0.0998475607437639,-0.0270097865449236,182.427843803056,-0.062503647267116,-0.0233911352135429,12,-0.538461538461538,-0.333333333333333,18,0.125,-0.333333333333333,41,0.171428571428571,0.32258064516129,99,0.253164556962025,0.622950819672131,8.3,5.3,4.9,32,-10,5,0.979326318912689,-0.0037050818510912,-0.0178621826549724,0.166666666666667,-0.0256410256410257,-0.222222222222222,0.222222222222222,0.00703234880450068,-0.0728597449908925,0.111111111111111,-0.0763888888888889,-0.148148148148148,"Dallas, TX",19124,"2023-02-12 14:58:17"
"2019-02-01","2019-02-28",30,"place",6,16163,"f","Seattle, WA","Seattle","Washington","WA","Single Family Residential",6,750500,0.0294924554183813,-0.0378205128205128,7e+05,0.0294117647058822,7.14336738338872e-05,406.023550724638,0.0150588768115942,-0.0475762628882966,478.994623655914,-0.00699459399332591,0.0219059624561364,362,0.345724907063197,0.0523255813953489,274,-0.0616438356164384,-0.265415549597855,388,0.0572207084468666,-0.0695443645083933,555,0.101190476190476,1.14285714285714,1.5,-0.4,0.7,26,-13,19,0.993070875211317,0.013811446299663,-0.0910650386466434,0.292817679558011,0.121813962085892,-0.37578697160478,0.198198198198198,-0.123230373230373,0.036036036036036,0.682481751824818,0.107139286071393,-0.210279642277059,"Seattle, WA",42644,"2023-02-12 14:58:17"
"2013-12-01","2013-12-31",30,"place",6,17420,"f","San Jose, CA","San Jose","California","CA","Townhouse",13,493750,-0.0318627450980392,0.204268292682927,609500,0.0175292153589315,0.183495145631068,346.755352359469,-0.0409737683315256,0.111854258855846,394.072731533558,-0.0153293683103216,0.164757657760316,84,0.0120481927710843,0.0632911392405062,47,-0.364864864864865,0,33,-0.365384615384615,-0.175,48,-0.36,0.142857142857143,0.6,-0.3,0.1,25,3,14,1.00472751619838,-0.0112640167749418,-0.0482538381486881,0.404761904761905,-0.13740676993689,-0.266124171187462,0.25,0.01,0.202380952380952,0.382978723404255,0.00460034502587692,-0.340425531914894,"San Jose, CA",41940,"2023-02-12 14:58:17"
"2022-04-01","2022-04-30",30,"place",6,30827,"f","Fort Worth, TX","Fort Worth","Texas","TX","Single Family Residential",6,365000,0.0579710144927537,0.294326241134752,350000,0,0.228070175438597,187.5,0.034855616695572,0.289673913043478,181.495367127284,0.0203803081637597,0.224195059917648,1055,0.0282651072124755,-0.0928632846087705,1115,0.133130081300813,-0.0645973154362416,1337,0.0730337078651686,0.0519276160503541,1166,0.197125256673511,0.0876865671641791,1.1,0.2,0.2,14,-1,-2,1.04541002915075,0.00590920675582418,0.0269530083505798,0.687203791469194,0.00689190063098766,0.158398976335918,0.195540308747856,0.0312692615199298,0.0705403087478559,0.599103139013453,-0.00455539757191292,0.0538011255906341,"Fort Worth, TX",23104,"2023-02-12 14:58:17"
"2014-09-01","2014-09-30",30,"place",6,30794,"f","Dallas, TX","Dallas","Texas","TX","Single Family Residential",6,265000,0,0.127096026454858,240000,0.000416840350145886,0.0212765957446808,124.87158790725,-0.0149552815470411,0.0433444947432331,137.156409891033,0.0236418008457369,0.0698199971500595,680,-0.0847913862718708,0.0179640718562875,631,-0.0553892215568862,0.0879310344827586,827,-0.0580865603644647,-0.00241254523522316,2131,-0.028714676390155,-0.0641194554238033,3.1,0.1,-0.3,35,5,-3,0.979926325843196,-0.00286568275523347,0.00903200719672159,0.164705882352941,-0.0614044810387143,-0.00445579429376541,0.28484279680901,0.015927573472638,0.0222165341827472,0.239302694136292,-0.00620628789963654,0.00999234930870541,"Dallas, TX",19124,"2023-02-12 14:58:17"
"2014-03-01","2014-03-31",30,"place",6,3105,"f","Charlotte, NC","Charlotte","North Carolina","NC","Condo/Co-op",3,314500,1.85909090909091,2.93125,198250,0.0439705107951553,0.0166666666666666,214.424765221967,0.0829452628593537,0.74220121742848,104.107490598979,0.0565916004035445,0.0324709811469024,8,-0.111111111111111,1.66666666666667,NA,NA,NA,71,0.183333333333333,0.183333333333333,262,0.129310344827586,-0.236151603498542,32.8,7,-81.5,221,55,149,0.947885456037344,0.0379463798493573,-0.0760175785448307,0.125,0.125,-0.208333333333333,0.129770992366412,0.0392537509871019,0.0131529165646629,0,-0.333333333333333,-0.119047619047619,"Charlotte, NC",16740,"2023-02-12 14:58:17"
"2014-09-01","2014-09-30",30,"place",6,30827,"f","Fort Worth, TX","Fort Worth","Texas","TX","Condo/Co-op",3,175000,0.140065146579805,0.140065146579805,165000,-0.0174126390509992,0.11864406779661,154.046242774566,-0.0415080342776835,-0.0712645184411205,83.7354527391428,-0.00347177555460432,0.0887536940596632,22,0,0.222222222222222,14,-0.263157894736842,-0.176470588235294,28,-0.222222222222222,0,101,0.0520833333333333,-0.2109375,4.6,0.199999999999999,-2.5,66,3,12,0.963161776176211,-0.00508440314197345,0.0429597383096467,0,-0.0454545454545455,-0.0555555555555556,0.178217821782178,0.115717821782178,0.0141553217821782,0.0714285714285714,-0.0338345864661654,0.0126050420168067,"Fort Worth, TX",23104,"2023-02-12 14:58:17"
"2016-09-01","2016-09-30",30,"place",6,30827,"f","Fort Worth, TX","Fort Worth","Texas","TX","Condo/Co-op",3,190000,-0.208333333333333,-0.321428571428571,196000,0.00512820512820511,0.142680577053691,187.56169792695,-0.213093421879207,-0.218311283043785,99.1029272898961,0.0198091984851403,0.108819529021086,23,0.0952380952380953,0.0454545454545454,28,0.555555555555556,1.33333333333333,31,-0.138888888888889,0.0333333333333334,83,-0.0978260869565217,0.0641025641025641,3.6,-0.8,0.1,27,-37,-25,0.962476541300737,0.0130357851549413,0.00839442228043297,0.0869565217391304,0.0869565217391304,-0.00395256916996048,0.240963855421687,0.0887899423782085,0.0999382143960457,0.285714285714286,0.0634920634920635,0.285714285714286,"Fort Worth, TX",23104,"2023-02-12 14:58:17"
"2022-02-01","2022-02-28",30,"place",6,30818,"f","Austin, TX","Austin","Texas","TX","Townhouse",13,542500,0.142105263157895,0.261627906976744,625000,0.136363636363636,0.276813074565884,295.766432585884,-0.15117998476581,0.20140324916386,369.928400954654,0.0711263814932901,0.271803797921695,16,-0.272727272727273,0.777777777777778,16,-0.0588235294117647,0.333333333333333,18,0.384615384615385,1.57142857142857,14,0.0769230769230769,0.272727272727273,0.9,0.3,-0.3,26,4,12,1.05464229722369,0.0331420104421027,-0.0058004155169038,0.75,0.295454545454545,0.305555555555556,0.0714285714285714,-0.236263736263736,NA,0.4375,0.202205882352941,-0.0625,"Austin, TX",12420,"2023-02-12 14:58:17"
"2022-09-01","2022-09-30",30,"place",6,8907,"f","Jacksonville, FL","Jacksonville","Florida","FL","Single Family Residential",6,327000,-0.00909090909090904,0.112509781240431,315000,0.05,0.145871225900327,194.444444444444,-0.0140522875816993,0.151480166922028,193.370165745856,0.0183078756364425,0.151787322244794,868,-0.166986564299424,-0.352238805970149,824,-0.184965380811078,-0.398540145985401,1139,-0.131197559115179,-0.313027744270205,2898,0.0405745062836624,0.29144385026738,3.3,0.6,1.6,36,6,9,0.971681311899881,-0.0129195022045507,-0.0232103427734454,0.214285714285714,-0.0515492185357828,-0.178997867803838,0.428571428571429,-0.0141574762759682,0.18436465495289,0.241504854368932,-0.0473180932077247,-0.172363758769754,"Jacksonville, FL",27260,"2023-02-12 14:58:17"
